853 1 21.1376 34.9274 9.97161
854 1 24.0005 36.6064 9.96988
855 1 26.863 38.2828 9.96982
926 1 18.3054 29.9963 9.97197
927 1 21.1666 31.6787 9.97017
928 1 24.0278 33.3572 9.96973
929 1 26.8888 35.0324 9.97075
930 1 29.749 36.7047 9.97303
931 1 32.6082 38.3741 9.97628
1002 1 15.4835 25.0602 9.96962
1003 1 18.3404 26.7481 9.97012
1004 1 21.1989 28.4302 9.97028
1005 1 24.0578 30.1078 9.97113
1006 1 26.9165 31.7814 9.97306
1007 1 29.7744 33.4517 9.97605
1008 1 32.6315 35.1191 9.97972
1009 1 35.4875 36.7837 9.98368
1010 1 38.3424 38.4461 9.98767
1081 1 12.6807 20.1141 9.95597
1082 1 15.529 21.8112 9.96471
1083 1 18.3813 23.4997 9.96936
1084 1 21.2358 25.1815 9.97201
1085 1 24.0912 26.8576 9.97426
1086 1 26.9467 28.5293 9.97692
1087 1 29.8018 30.1974 9.98024
1088 1 32.6562 31.8623 9.98402
1089 1 35.5097 33.5245 9.98794
1090 1 38.3623 35.1845 9.99172
1091 1 41.214 36.8425 9.9952
1092 1 44.0649 38.4987 9.99837
1163 1 9.91195 15.1495 9.9153
1164 1 12.7439 16.8616 9.9411
1165 1 15.5841 18.5612 9.95822
1166 1 18.4297 20.2504 9.96866
1167 1 21.2786 21.9315 9.97488
1168 1 24.1292 23.6061 9.97891
1169 1 26.9806 25.2757 9.9822
1170 1 29.832 26.9413 9.98558
1171 1 32.683 28.6037 9.98918
1172 1 35.5335 30.2635 9.99271
1173 1 38.3835 31.921 9.99605
1174 1 41.2327 33.5767 9.99912
1175 1 44.0814 35.2309 10.0019
1176 1 46.9296 36.8836 10.0042
1177 1 49.7771 38.5353 10.0062
1248 1 7.19402 10.1561 9.84113
1249 1 10.0017 11.889 9.88506
1250 1 12.8214 13.6061 9.9218
1251 1 15.651 15.3086 9.94864
1252 1 18.4877 16.9989 9.96638
1253 1 21.3292 18.6793 9.97733
1254 1 24.1734 20.3524 9.98395
1255 1 27.0193 22.0199 9.9883
1256 1 29.866 23.6831 9.99168
1257 1 32.713 25.343 9.99483
1258 1 35.5599 27.0002 9.99786
1259 1 38.4067 28.6555 10.0007
1260 1 41.2531 30.3091 10.0032
1261 1 44.0993 31.9612 10.0053
1262 1 46.9453 33.6122 10.0072
1263 1 49.791 35.2622 10.0088
1264 1 52.6364 36.9114 10.0101
1265 1 55.4816 38.5599 10.0113
1336 1 4.52955 5.13046 9.76012
1337 1 7.31395 6.88402 9.80449
1338 1 10.1086 8.62345 9.85369
1339 1 12.915 10.3461 9.89906
1340 1 15.732 12.052 9.93507
1341 1 18.5576 13.7437 9.96062
1342 1 21.3896 15.4241 9.97718
1343 1 24.2258 17.0959 9.9874
1344 1 27.0648 18.7615 9.9935
1345 1 29.9056 20.4225 9.99746
1346 1 32.7477 22.08 10.0005
1347 1 35.5902 23.7349 10.0029
1348 1 38.4332 25.388 10.0051
1349 1 41.2764 27.0396 10.007
1350 1 44.1197 28.69 10.0087
1351 1 46.9631 30.3394 10.0101
1352 1 49.8066 31.9878 10.0113
1353 1 52.65 33.6357 10.0123
1354 1 55.4935 35.2831 10.0131
1355 1 58.3371 36.9298 10.0138
1356 1 61.1807 38.576 10.0144
1427 1 1.89628 0.0837132 9.71855
1428 1 4.66933 1.84898 9.73991
1429 1 7.44636 3.60672 9.77871
1430 1 10.2304 5.35171 9.82735
1431 1 13.024 7.07973 9.87648
1432 1 15.828 8.78974 9.91876
1433 1 18.6412 10.4836 9.95087
1434 1 21.4621 12.1646 9.97304
1435 1 24.2886 13.8357 9.98728
1436 1 27.1194 15.4999 9.9959
1437 1 29.953 17.1591 10.0011
1438 1 32.7888 18.8146 10.0045
1439 1 35.6262 20.4675 10.0069
1440 1 38.4647 22.1187 10.0087
1441 1 41.3039 23.7685 10.0102
1442 1 44.1437 25.4172 10.0115
1443 1 46.9841 27.0652 10.0125
1444 1 49.825 28.7124 10.0134
1445 1 52.6661 30.359 10.0141
1446 1 55.5075 32.0054 10.0147
1447 1 58.3492 33.6513 10.0152
1448 1 61.1913 35.2967 10.0156
1449 1 64.0335 36.9418 10.0159
1450 1 66.8758 38.5867 10.0162
1521 1 7.58493 0.32455 9.76956
1522 1 10.3618 2.07343 9.81232
1523 1 13.1453 3.80613 9.85955
1524 1 15.9374 5.52042 9.90334
1525 1 18.7384 7.21722 9.93875
1526 1 21.5476 8.8996 9.96475
1527 1 24.3634 10.571 9.98246
1528 1 27.1847 12.2344 9.99389
1529 1 30.01 13.8923 10.0011
1530 1 32.8385 15.5464 10.0057
1531 1 35.6696 17.1978 10.0085
1532 1 38.5026 18.8474 10.0106
1533 1 41.3371 20.4957 10.012
1534 1 44.1729 22.1431 10.0131
1535 1 47.0096 23.7897 10.014
1536 1 49.8472 25.4358 10.0147
1537 1 52.6856 27.0814 10.0153
1538 1 55.5246 28.7268 10.0158
1539 1 58.3641 30.372 10.0163
1540 1 61.2042 32.0167 10.0166
1541 1 64.0447 33.6612 10.0167
1542 1 66.8856 35.3055 10.0169
1543 1 69.7268 36.9497 10.017
1544 1 72.5683 38.5937 10.0169
1613 1 13.2734 0.525088 9.85351
1614 1 16.0565 2.24331 9.89386
1615 1 18.847 3.94355 9.92833
1616 1 21.6452 5.62826 9.95496
1617 1 24.4504 7.30084 9.97405
1618 1 27.2617 8.9645 9.9874
1619 1 30.078 10.622 9.99643
1620 1 32.8985 12.2752 10.0025
1621 1 35.7223 13.9255 10.0066
1622 1 38.5489 15.574 10.0094
1623 1 41.3778 17.2211 10.0113
1624 1 44.2086 18.8673 10.0128
1625 1 47.041 20.5129 10.0139
1626 1 49.8748 22.1581 10.0147
1627 1 52.7098 23.803 10.0155
1628 1 55.5459 25.4476 10.0162
1629 1 58.3827 27.092 10.0167
1630 1 61.2204 28.7362 10.017
1631 1 64.0588 30.3801 10.0172
1632 1 66.8979 32.024 10.0174
1633 1 69.7376 33.6678 10.0175
1634 1 72.5777 35.3115 10.0174
1635 1 75.4182 36.9549 10.0173
1636 1 78.2591 38.5984 10.0171
1702 1 18.9624 0.662215 9.92395
1703 1 21.752 2.34998 9.94768
1704 1 24.548 4.02469 9.96543
1705 1 27.35 5.68961 9.97845
1706 1 30.1574 7.34759 9.98798
1707 1 32.9695 9.00071 9.99523
1708 1 35.7856 10.6507 10.0006
1709 1 38.6051 12.2984 10.0045
1710 1 41.4276 13.9448 10.0075
1711 1 44.2527 15.5902 10.0096
1712 1 47.08 17.235 10.0113
1713 1 49.9092 18.8795 10.0129
1714 1 52.7401 20.5236 10.0141
1715 1 55.5725 22.1676 10.0151
1716 1 58.4062 23.8115 10.0159
1717 1 61.241 25.4551 10.0166
1718 1 64.0769 27.0987 10.0171
1719 1 66.9137 28.7422 10.0174
1720 1 69.7513 30.3856 10.0176
1721 1 72.5897 32.029 10.0175
1722 1 75.4287 33.6721 10.0175
1723 1 78.2682 35.3153 10.0173
1788 1 24.6521 0.742194 9.96042
1789 1 27.4468 2.40924 9.97061
1790 1 30.2465 4.06864 9.97882
1791 1 33.051 5.72254 9.9857
1792 1 35.8596 7.37282 9.99146
1793 1 38.672 9.02053 9.99629
1794 1 41.4877 10.6666 10.0002
1795 1 44.3065 12.3117 10.0034
1796 1 47.1281 13.956 10.006
1797 1 49.952 15.5999 10.0084
1798 1 52.7781 17.2436 10.0103
1799 1 55.6061 18.8871 10.0121
1800 1 58.4359 20.5305 10.0135
1801 1 61.2672 22.1737 10.0148
1802 1 64.0999 23.8168 10.0157
1803 1 66.9339 25.46 10.0165
1804 1 69.769 27.1032 10.017
1805 1 72.6051 28.7462 10.0172
1806 1 75.4421 30.3891 10.0173
1871 1 30.3417 0.78492 9.97233
1872 1 33.1401 2.44044 9.97689
1873 1 35.9425 4.09168 9.9817
1874 1 38.7485 5.74001 9.98636
1875 1 41.5579 7.38638 9.99067
1876 1 44.3705 9.03141 9.99454
1877 1 47.186 10.6757 9.99802
1878 1 50.0043 12.3193 10.0012
1879 1 52.8251 13.9627 10.0041
1880 1 55.6481 15.6059 10.0067
1881 1 58.4733 17.2489 10.0091
1882 1 61.3005 18.8918 10.0111
1883 1 64.1294 20.5347 10.0128
1884 1 66.9598 22.1776 10.0142
1885 1 69.7918 23.8204 10.0152
1886 1 72.6251 25.4632 10.0159
1951 1 36.031 0.807115 9.9743
1952 1 38.8322 2.45661 9.97736
1953 1 41.6363 4.10374 9.98097
1954 1 44.4435 5.74931 9.98476
1955 1 47.2534 7.39385 9.98851
1956 1 50.0662 9.03758 9.99216
