1 1     31.8532985910327     54.9994202171855     9.72287795002647
2 1     29.2245005332291     49.9508413031199     9.77605200472365
3 1     31.9997197123954      51.716438050805     9.74512832794977
4 1     34.7701705173603     53.4861903046675     9.73424426031098
5 1     37.5389749672518     55.2550827903125     9.74533396794142
6 1     26.5580741522288     44.9241234179181      9.8620783922768
7 1     29.3535901358076     46.6732773408518     9.81980538302045
8 1     32.1371808250668     48.4338235931768     9.78522252036585
9 1     34.9123209716877     50.2007541781616     9.76602851661771
10 1     37.6827284088824     51.9686549449358     9.76646497705918
11 1     40.4514657544527     53.7320275137298     9.78630201148619
12 1     43.2213530506558     55.4849324152533     9.82083922174746
13 1     23.8345223819854     39.9297676685892      9.9316932143029
14 1     26.6562546141889     41.6571620431328     9.90163346276334
15 1     29.4643911007192     43.3981916441811     9.86726340497786
16 1     32.2588578732244     45.1515260555021     9.83472473929488
17 1      35.041833662275     46.9133928881117     9.81160439813246
18 1     37.8168106130682     48.6785346614886     9.80384989272015
19 1     40.5873486686538     50.4410844835718     9.81346612148537
20 1     43.3565798380766     52.1949677477822     9.83778685692214
21 1     46.1273667711959     53.9346299715588     9.87037133836502
22 1     48.9021266304539     55.6565762952024     9.90358484707282
23 1     21.0625537971406     34.9631557375624     9.96525570939914
24 1     23.9038233400291     36.6729413106684     9.95242827714195
25 1     26.7354571119244     38.3929158011569      9.9339069629913
26 1     29.5547408280576     40.1250245914114     9.90988404415877
27 1     32.3603386959271     41.8694555209058     9.88368215194834
28 1     35.1529185525953     43.6240152235644     9.86129049985399
29 1     37.9350014290224      45.384304385919     9.84906231906769
30 1     40.7100331030063     47.1445233355679     9.85081225300378
31 1     43.4815265122122     48.8983495735628     9.86599016008689
32 1     46.2525839895092     50.6399169197647     9.88992195540698
33 1     49.0257407834896     52.3651260234823     9.91591931970328
34 1     51.8026612627249     54.0727234087333     9.93838757887103
35 1     54.5839750803499     55.7642829362723     9.95474360396927
36 1     18.2638130076536     30.0126995315204      9.9749513405911
37 1     21.1146457007151     31.7126012084894     9.97162549336262
38 1     23.9605891899198     33.4174374229291     9.96637319223069
39 1     26.7987486933291     35.1300728064806     9.95720011021772
40 1     29.6263427041997     36.8529856332829     9.94290728453784
41 1     32.4413677219414     38.5875128201346     9.92454087231182
42 1     35.2433450403869     40.3329966504185     9.90597080922834
43 1     38.0336236587758     42.0863890962096     9.89276471326464
44 1     40.8150222320426     43.8425626662298     9.88964944307909
45 1     43.5910148573254     45.5952286370566     9.89795893754146
46 1     46.3649609469847       47.33815227026     9.91487756311088
47 1     49.1396207715328     49.0665551517593     9.93483835440419
48 1     51.9168224515044     50.7782254976384     9.95239668998735
49 1      54.697352751592     52.4737558977391     9.96458597867632
50 1     57.4811503676214     54.1558507504885     9.97130873298988
51 1     60.2676601685342     55.8282143059057     9.97414906846454
52 1     15.4580597805744     25.0675740283406     9.97405288606359
53 1     18.3103142040256     26.7649088380192     9.97499271680839
54 1     21.1614655891523     28.4621176503407     9.97566949849514
55 1     24.0090564599595     30.1620216999577     9.97544293156743
56 1      26.850521755013     31.8675006264437     9.97269019368592
57 1     29.6832668816249     33.5813230812043     9.96577232408046
58 1     32.5050859290917     35.3056073600631     9.95435891197692
59 1     35.3148060016138     37.0409880009965     9.94047537138355
60 1     38.1128096820176     38.7858871228052     9.92838137780181
61 1     40.9010798096068     40.5363363823206     9.92284777382755
62 1     43.6827068450656     42.2865366324914     9.92658521519212
63 1     46.4610972376146     44.0301004502899     9.93855294842954
64 1      49.239231361382     45.7615433257199     9.95446818336226
65 1     52.0191703761153     47.4776363932147     9.96913238033972
66 1     54.8018619439204     49.1778922536901     9.97902120526798
67 1     57.5872934533122     50.8641634377622     9.98337593625604
68 1     60.3748651408223     52.5396594266218      9.9834621670475
69 1      63.163722432825     54.2080148655542     9.98113311443642
70 1     65.9529270262733     55.8727877606319     9.97780377180072
71 1     12.6626662375443     20.1181143979887     9.96148309230222
72 1     15.5088768006151     21.8199179207704     9.96957340504538
73 1     18.3577602505019     23.5164997151585     9.97470542431634
74 1     21.2066995983309      25.210819442777     9.97858515649434
75 1     24.0533229999605     26.9057969388898      9.9815387946644
76 1     26.8953118722126     28.6043666570042       9.982660934722
77 1     29.7303260961087     30.3094564947255     9.98049002946802
78 1     32.5561971341428     32.0236764730583     9.97409672764434
79 1     35.3714119260434     33.7486313210077     9.96422908069795
80 1     38.1756595367563     35.4840917491852     9.95383260044561
81 1     40.9701353522565     37.2274542153575     9.94720542410697
82 1     43.7573746803256        38.9738386093     9.94785316091294
83 1     46.5406060548181     40.7170677177277     9.95633896266908
84 1     49.3229649743039     42.4511316913096     9.96978740194855
85 1     52.1067870925677     44.1717872464536     9.98347816787879
86 1     54.8932710189966     45.8773723799098     9.99334634448362
87 1     57.6825210043763     47.5687338658355     9.99767354066967
